"X","SPECIES","YEAR","SPI","SPI_SOUTH","SPI_NORTH","SELECTED_PROTECTED_AREA_TYPE","UNION"
56,"Bromus pubescens",2018,0.321668839648798,0.321668839648915,0,NA,TRUE
57,"Bromus pubescens",2019,0.321668839648798,0.321668839648915,0,NA,TRUE
58,"Bromus pubescens",2020,0.321668839648799,0.321668839648915,0,NA,TRUE
59,"Bromus pubescens",2021,0.321668839648798,0.321668839648915,0,NA,TRUE
60,"Bromus pubescens",2022,0.321668839648799,0.321668839648915,0,NA,TRUE
61,"Bromus pubescens",2023,0.321668839648799,0.321668839648915,0,NA,TRUE
1,"Bryum elegans",1876,0,0,0,NA,TRUE
2,"Bryum elegans",1900,0,0,0,NA,TRUE
3,"Bryum elegans",1919,0,0,0,NA,TRUE
4,"Bryum elegans",1925,0,0,0,NA,TRUE
5,"Bryum elegans",1927,0,0,0,NA,TRUE
6,"Bryum elegans",1931,0,0,0,NA,TRUE
7,"Bryum elegans",1937,0,0,0,NA,TRUE
8,"Bryum elegans",1938,0,0,0,NA,TRUE
9,"Bryum elegans",1941,0,0,0,NA,TRUE
10,"Bryum elegans",1955,0,0,0,NA,TRUE
11,"Bryum elegans",1960,0,0,0,NA,TRUE
12,"Bryum elegans",1970,0,0,0,NA,TRUE
13,"Bryum elegans",1972,0,0,0,NA,TRUE
14,"Bryum elegans",1976,0,0,0,NA,TRUE
15,"Bryum elegans",1977,0,0,0,NA,TRUE
16,"Bryum elegans",1978,0,0,0,NA,TRUE
17,"Bryum elegans",1979,0,0,0,NA,TRUE
18,"Bryum elegans",1980,0,0,0,NA,TRUE
19,"Bryum elegans",1981,0,0,0,NA,TRUE
20,"Bryum elegans",1982,0,0,0,NA,TRUE
21,"Bryum elegans",1983,0,0,0,NA,TRUE
22,"Bryum elegans",1984,0,0,0,NA,TRUE
23,"Bryum elegans",1985,0,0,0,NA,TRUE
24,"Bryum elegans",1986,0,0,0,NA,TRUE
25,"Bryum elegans",1987,0,0,0,NA,TRUE
26,"Bryum elegans",1988,0,0,0,NA,TRUE
27,"Bryum elegans",1989,0,0,0,NA,TRUE
28,"Bryum elegans",1990,0,0,0,NA,TRUE
29,"Bryum elegans",1991,0,0,0,NA,TRUE
30,"Bryum elegans",1992,0,0,0,NA,TRUE
31,"Bryum elegans",1993,0,0,0,NA,TRUE
32,"Bryum elegans",1994,0,0,0,NA,TRUE
33,"Bryum elegans",1995,0,0,0,NA,TRUE
34,"Bryum elegans",1996,0,0,0,NA,TRUE
35,"Bryum elegans",1997,0,0,0,NA,TRUE
36,"Bryum elegans",1998,0,0,0,NA,TRUE
37,"Bryum elegans",1999,0,0,0,NA,TRUE
38,"Bryum elegans",2000,0,0,0,NA,TRUE
39,"Bryum elegans",2001,0,0,0,NA,TRUE
40,"Bryum elegans",2002,0,0,0,NA,TRUE
41,"Bryum elegans",2003,0,0,0,NA,TRUE
42,"Bryum elegans",2004,0,0,0,NA,TRUE
43,"Bryum elegans",2005,0,0,0,NA,TRUE
44,"Bryum elegans",2006,0,0,0,NA,TRUE
45,"Bryum elegans",2007,0,0,0,NA,TRUE
46,"Bryum elegans",2008,0,0,0,NA,TRUE
47,"Bryum elegans",2009,0,0,0,NA,TRUE
48,"Bryum elegans",2010,0,0,0,NA,TRUE
49,"Bryum elegans",2011,0,0,0,NA,TRUE
50,"Bryum elegans",2012,0,0,0,NA,TRUE
51,"Bryum elegans",2013,0,0,0,NA,TRUE
52,"Bryum elegans",2014,0,0,0,NA,TRUE
53,"Bryum elegans",2015,0,0,0,NA,TRUE
54,"Bryum elegans",2016,0,0,0,NA,TRUE
55,"Bryum elegans",2017,0,0,0,NA,TRUE
56,"Bryum elegans",2018,0,0,0,NA,TRUE
57,"Bryum elegans",2019,0,0,0,NA,TRUE
58,"Bryum elegans",2020,0,0,0,NA,TRUE
59,"Bryum elegans",2021,0,0,0,NA,TRUE
60,"Bryum elegans",2022,0,0,0,NA,TRUE
61,"Bryum elegans",2023,0,0,0,NA,TRUE
1,"Bryum gemmiparum",1876,0,0,0,NA,TRUE
2,"Bryum gemmiparum",1900,0,0,0,NA,TRUE
3,"Bryum gemmiparum",1919,0,0,0,NA,TRUE
4,"Bryum gemmiparum",1925,0,0,0,NA,TRUE
5,"Bryum gemmiparum",1927,0,0,0,NA,TRUE
6,"Bryum gemmiparum",1931,0,0,0,NA,TRUE
7,"Bryum gemmiparum",1937,0,0,0,NA,TRUE
8,"Bryum gemmiparum",1938,0,0,0,NA,TRUE
9,"Bryum gemmiparum",1941,0,0,0,NA,TRUE
10,"Bryum gemmiparum",1955,0,0,0,NA,TRUE
11,"Bryum gemmiparum",1960,0,0,0,NA,TRUE
12,"Bryum gemmiparum",1970,0,0,0,NA,TRUE
13,"Bryum gemmiparum",1972,0,0,0,NA,TRUE
14,"Bryum gemmiparum",1976,0,0,0,NA,TRUE
15,"Bryum gemmiparum",1977,0,0,0,NA,TRUE
16,"Bryum gemmiparum",1978,0,0,0,NA,TRUE
17,"Bryum gemmiparum",1979,0,0,0,NA,TRUE
18,"Bryum gemmiparum",1980,0,0,0,NA,TRUE
19,"Bryum gemmiparum",1981,0,0,0,NA,TRUE
20,"Bryum gemmiparum",1982,0,0,0,NA,TRUE
21,"Bryum gemmiparum",1983,0,0,0,NA,TRUE
22,"Bryum gemmiparum",1984,0,0,0,NA,TRUE
23,"Bryum gemmiparum",1985,0,0,0,NA,TRUE
24,"Bryum gemmiparum",1986,0,0,0,NA,TRUE
25,"Bryum gemmiparum",1987,0,0,0,NA,TRUE
26,"Bryum gemmiparum",1988,0,0,0,NA,TRUE
27,"Bryum gemmiparum",1989,0,0,0,NA,TRUE
28,"Bryum gemmiparum",1990,0,0,0,NA,TRUE
29,"Bryum gemmiparum",1991,0,0,0,NA,TRUE
30,"Bryum gemmiparum",1992,0,0,0,NA,TRUE
31,"Bryum gemmiparum",1993,0,0,0,NA,TRUE
32,"Bryum gemmiparum",1994,0,0,0,NA,TRUE
33,"Bryum gemmiparum",1995,0,0,0,NA,TRUE
34,"Bryum gemmiparum",1996,0,0,0,NA,TRUE
35,"Bryum gemmiparum",1997,0,0,0,NA,TRUE
36,"Bryum gemmiparum",1998,0,0,0,NA,TRUE
37,"Bryum gemmiparum",1999,0,0,0,NA,TRUE
38,"Bryum gemmiparum",2000,0,0,0,NA,TRUE
39,"Bryum gemmiparum",2001,0,0,0,NA,TRUE
40,"Bryum gemmiparum",2002,0,0,0,NA,TRUE
41,"Bryum gemmiparum",2003,0,0,0,NA,TRUE
42,"Bryum gemmiparum",2004,0.498845625977522,0,0.498845625980145,NA,TRUE
43,"Bryum gemmiparum",2005,0.498845625977522,0,0.498845625980145,NA,TRUE
44,"Bryum gemmiparum",2006,0.498845625977522,0,0.498845625980145,NA,TRUE
45,"Bryum gemmiparum",2007,0.498845625977522,0,0.498845625980145,NA,TRUE
46,"Bryum gemmiparum",2008,0.498845625977522,0,0.498845625980145,NA,TRUE
47,"Bryum gemmiparum",2009,0.498845625977522,0,0.498845625980145,NA,TRUE
48,"Bryum gemmiparum",2010,0.498845625977522,0,0.498845625980145,NA,TRUE
49,"Bryum gemmiparum",2011,0.999999999992894,0,0.999999999998153,NA,TRUE
50,"Bryum gemmiparum",2012,0.999999999992894,0,0.999999999998153,NA,TRUE
51,"Bryum gemmiparum",2013,0.999999999992894,0,0.999999999998153,NA,TRUE
52,"Bryum gemmiparum",2014,0.999999999992894,0,0.999999999998153,NA,TRUE
53,"Bryum gemmiparum",2015,0.999999999992894,0,0.999999999998153,NA,TRUE
54,"Bryum gemmiparum",2016,0.999999999992894,0,0.999999999998153,NA,TRUE
55,"Bryum gemmiparum",2017,0.999999999992894,0,0.999999999998153,NA,TRUE
56,"Bryum gemmiparum",2018,0.999999999992894,0,0.999999999998153,NA,TRUE
57,"Bryum gemmiparum",2019,0.999999999992894,0,0.999999999998153,NA,TRUE
58,"Bryum gemmiparum",2020,0.999999999992894,0,0.999999999998153,NA,TRUE
59,"Bryum gemmiparum",2021,0.999999999992894,0,0.999999999998153,NA,TRUE
60,"Bryum gemmiparum",2022,0.999999999992894,0,0.999999999998153,NA,TRUE
61,"Bryum gemmiparum",2023,0.999999999992894,0,0.999999999998153,NA,TRUE
1,"Bryum knowltonii",1876,0,0,0,NA,TRUE
2,"Bryum knowltonii",1900,0,0,0,NA,TRUE
3,"Bryum knowltonii",1919,0,0,0,NA,TRUE
4,"Bryum knowltonii",1925,0,0,0,NA,TRUE
5,"Bryum knowltonii",1927,0,0,0,NA,TRUE
6,"Bryum knowltonii",1931,0,0,0,NA,TRUE
7,"Bryum knowltonii",1937,0,0,0,NA,TRUE
8,"Bryum knowltonii",1938,0,0,0,NA,TRUE
9,"Bryum knowltonii",1941,0,0,0,NA,TRUE
10,"Bryum knowltonii",1955,0,0,0,NA,TRUE
11,"Bryum knowltonii",1960,0,0,0,NA,TRUE
12,"Bryum knowltonii",1970,0,0,0,NA,TRUE
13,"Bryum knowltonii",1972,0,0,0,NA,TRUE
14,"Bryum knowltonii",1976,0,0,0,NA,TRUE
15,"Bryum knowltonii",1977,0,0,0,NA,TRUE
16,"Bryum knowltonii",1978,0,0,0,NA,TRUE
17,"Bryum knowltonii",1979,0,0,0,NA,TRUE
18,"Bryum knowltonii",1980,0,0,0,NA,TRUE
19,"Bryum knowltonii",1981,0.999982618141889,0.999982618141896,0,NA,TRUE
20,"Bryum knowltonii",1982,0.999982618141889,0.999982618141896,0,NA,TRUE
21,"Bryum knowltonii",1983,0.999982618141889,0.999982618141896,0,NA,TRUE
22,"Bryum knowltonii",1984,0.999999999999988,0.999999999999995,0,NA,TRUE
23,"Bryum knowltonii",1985,0.999999999999988,0.999999999999995,0,NA,TRUE
24,"Bryum knowltonii",1986,0.999999999999988,0.999999999999995,0,NA,TRUE
25,"Bryum knowltonii",1987,0.999999999999988,0.999999999999995,0,NA,TRUE
26,"Bryum knowltonii",1988,0.999999999999988,0.999999999999995,0,NA,TRUE
27,"Bryum knowltonii",1989,0.999999999999988,0.999999999999995,0,NA,TRUE
28,"Bryum knowltonii",1990,0.999999999999988,0.999999999999995,0,NA,TRUE
29,"Bryum knowltonii",1991,0.999999999999988,0.999999999999995,0,NA,TRUE
30,"Bryum knowltonii",1992,0.999999999999988,0.999999999999995,0,NA,TRUE
31,"Bryum knowltonii",1993,0.999999999999988,0.999999999999995,0,NA,TRUE
32,"Bryum knowltonii",1994,0.999999999999988,0.999999999999995,0,NA,TRUE
33,"Bryum knowltonii",1995,0.999999999999988,0.999999999999995,0,NA,TRUE
34,"Bryum knowltonii",1996,0.999999999999988,0.999999999999995,0,NA,TRUE
35,"Bryum knowltonii",1997,0.999999999999988,0.999999999999995,0,NA,TRUE
36,"Bryum knowltonii",1998,0.999999999999988,0.999999999999995,0,NA,TRUE
37,"Bryum knowltonii",1999,0.999999999999988,0.999999999999995,0,NA,TRUE
38,"Bryum knowltonii",2000,0.999999999999988,0.999999999999995,0,NA,TRUE
39,"Bryum knowltonii",2001,0.999999999999988,0.999999999999995,0,NA,TRUE
40,"Bryum knowltonii",2002,0.999999999999988,0.999999999999995,0,NA,TRUE
41,"Bryum knowltonii",2003,0.999999999999988,0.999999999999995,0,NA,TRUE
42,"Bryum knowltonii",2004,0.999999999999988,0.999999999999995,0,NA,TRUE
43,"Bryum knowltonii",2005,0.999999999999988,0.999999999999995,0,NA,TRUE
44,"Bryum knowltonii",2006,0.999999999999988,0.999999999999995,0,NA,TRUE
45,"Bryum knowltonii",2007,0.999999999999988,0.999999999999995,0,NA,TRUE
46,"Bryum knowltonii",2008,0.999999999999988,0.999999999999995,0,NA,TRUE
47,"Bryum knowltonii",2009,0.999999999999988,0.999999999999995,0,NA,TRUE
48,"Bryum knowltonii",2010,0.999999999999988,0.999999999999995,0,NA,TRUE
49,"Bryum knowltonii",2011,0.999999999999988,0.999999999999995,0,NA,TRUE
50,"Bryum knowltonii",2012,0.999999999999988,0.999999999999995,0,NA,TRUE
51,"Bryum knowltonii",2013,0.999999999999988,0.999999999999995,0,NA,TRUE
52,"Bryum knowltonii",2014,0.999999999999988,0.999999999999995,0,NA,TRUE
53,"Bryum knowltonii",2015,0.999999999999988,0.999999999999995,0,NA,TRUE
54,"Bryum knowltonii",2016,0.999999999999988,0.999999999999995,0,NA,TRUE
55,"Bryum knowltonii",2017,0.999999999999988,0.999999999999995,0,NA,TRUE
56,"Bryum knowltonii",2018,0.999999999999988,0.999999999999995,0,NA,TRUE
57,"Bryum knowltonii",2019,0.999999999999988,0.999999999999995,0,NA,TRUE
58,"Bryum knowltonii",2020,0.999999999999988,0.999999999999995,0,NA,TRUE
59,"Bryum knowltonii",2021,0.999999999999988,0.999999999999995,0,NA,TRUE
60,"Bryum knowltonii",2022,0.999999999999988,0.999999999999995,0,NA,TRUE
61,"Bryum knowltonii",2023,0.999999999999988,0.999999999999995,0,NA,TRUE
1,"Bryum longisetum",1876,0,0,0,NA,TRUE
2,"Bryum longisetum",1900,0,0,0,NA,TRUE
3,"Bryum longisetum",1919,0,0,0,NA,TRUE
4,"Bryum longisetum",1925,0,0,0,NA,TRUE
5,"Bryum longisetum",1927,0,0,0,NA,TRUE
6,"Bryum longisetum",1931,0,0,0,NA,TRUE
7,"Bryum longisetum",1937,0,0,0,NA,TRUE
8,"Bryum longisetum",1938,0,0,0,NA,TRUE
9,"Bryum longisetum",1941,0,0,0,NA,TRUE
10,"Bryum longisetum",1955,0,0,0,NA,TRUE
11,"Bryum longisetum",1960,0,0,0,NA,TRUE
12,"Bryum longisetum",1970,0,0,0,NA,TRUE
13,"Bryum longisetum",1972,0,0,0,NA,TRUE
14,"Bryum longisetum",1976,0,0,0,NA,TRUE
15,"Bryum longisetum",1977,0,0,0,NA,TRUE
16,"Bryum longisetum",1978,0,0,0,NA,TRUE
17,"Bryum longisetum",1979,0,0,0,NA,TRUE
18,"Bryum longisetum",1980,0,0,0,NA,TRUE
19,"Bryum longisetum",1981,0,0,0,NA,TRUE
20,"Bryum longisetum",1982,0,0,0,NA,TRUE
21,"Bryum longisetum",1983,0,0,0,NA,TRUE
22,"Bryum longisetum",1984,0,0,0,NA,TRUE
23,"Bryum longisetum",1985,0,0,0,NA,TRUE
24,"Bryum longisetum",1986,0,0,0,NA,TRUE
25,"Bryum longisetum",1987,0,0,0,NA,TRUE
26,"Bryum longisetum",1988,0,0,0,NA,TRUE
27,"Bryum longisetum",1989,0,0,0,NA,TRUE
28,"Bryum longisetum",1990,0,0,0,NA,TRUE
29,"Bryum longisetum",1991,0,0,0,NA,TRUE
30,"Bryum longisetum",1992,0,0,0,NA,TRUE
31,"Bryum longisetum",1993,0,0,0,NA,TRUE
32,"Bryum longisetum",1994,0,0,0,NA,TRUE
33,"Bryum longisetum",1995,0,0,0,NA,TRUE
34,"Bryum longisetum",1996,0,0,0,NA,TRUE
35,"Bryum longisetum",1997,0,0,0,NA,TRUE
36,"Bryum longisetum",1998,0,0,0,NA,TRUE
37,"Bryum longisetum",1999,0,0,0,NA,TRUE
38,"Bryum longisetum",2000,0,0,0,NA,TRUE
39,"Bryum longisetum",2001,0,0,0,NA,TRUE
40,"Bryum longisetum",2002,0,0,0,NA,TRUE
41,"Bryum longisetum",2003,0,0,0,NA,TRUE
42,"Bryum longisetum",2004,0,0,0,NA,TRUE
43,"Bryum longisetum",2005,0,0,0,NA,TRUE
44,"Bryum longisetum",2006,0,0,0,NA,TRUE
45,"Bryum longisetum",2007,0,0,0,NA,TRUE
46,"Bryum longisetum",2008,0,0,0,NA,TRUE
47,"Bryum longisetum",2009,0,0,0,NA,TRUE
48,"Bryum longisetum",2010,0,0,0,NA,TRUE
49,"Bryum longisetum",2011,0,0,0,NA,TRUE
50,"Bryum longisetum",2012,0,0,0,NA,TRUE
51,"Bryum longisetum",2013,0,0,0,NA,TRUE
52,"Bryum longisetum",2014,0,0,0,NA,TRUE
53,"Bryum longisetum",2015,0,0,0,NA,TRUE
54,"Bryum longisetum",2016,0,0,0,NA,TRUE
55,"Bryum longisetum",2017,0,0,0,NA,TRUE
56,"Bryum longisetum",2018,0,0,0,NA,TRUE
57,"Bryum longisetum",2019,0,0,0,NA,TRUE
58,"Bryum longisetum",2020,0,0,0,NA,TRUE
59,"Bryum longisetum",2021,0,0,0,NA,TRUE
60,"Bryum longisetum",2022,0,0,0,NA,TRUE
61,"Bryum longisetum",2023,0,0,0,NA,TRUE
1,"Bryum marratii",1876,0,0,0,NA,TRUE
2,"Bryum marratii",1900,0,0,0,NA,TRUE
3,"Bryum marratii",1919,0,0,0,NA,TRUE
4,"Bryum marratii",1925,0,0,0,NA,TRUE
5,"Bryum marratii",1927,0,0,0,NA,TRUE
6,"Bryum marratii",1931,0,0,0,NA,TRUE
7,"Bryum marratii",1937,0,0,0,NA,TRUE
8,"Bryum marratii",1938,0,0,0,NA,TRUE
9,"Bryum marratii",1941,0,0,0,NA,TRUE
10,"Bryum marratii",1955,0,0,0,NA,TRUE
11,"Bryum marratii",1960,0,0,0,NA,TRUE
12,"Bryum marratii",1970,0,0,0,NA,TRUE
13,"Bryum marratii",1972,0,0,0,NA,TRUE
14,"Bryum marratii",1976,0,0,0,NA,TRUE
15,"Bryum marratii",1977,0,0,0,NA,TRUE
16,"Bryum marratii",1978,0,0,0,NA,TRUE
17,"Bryum marratii",1979,0,0,0,NA,TRUE
18,"Bryum marratii",1980,0,0,0,NA,TRUE
19,"Bryum marratii",1981,0,0,0,NA,TRUE
20,"Bryum marratii",1982,0,0,0,NA,TRUE
21,"Bryum marratii",1983,0,0,0,NA,TRUE
22,"Bryum marratii",1984,0,0,0,NA,TRUE
23,"Bryum marratii",1985,0,0,0,NA,TRUE
24,"Bryum marratii",1986,0,0,0,NA,TRUE
25,"Bryum marratii",1987,0,0,0,NA,TRUE
26,"Bryum marratii",1988,0,0,0,NA,TRUE
27,"Bryum marratii",1989,0,0,0,NA,TRUE
28,"Bryum marratii",1990,0,0,0,NA,TRUE
29,"Bryum marratii",1991,0,0,0,NA,TRUE
30,"Bryum marratii",1992,0,0,0,NA,TRUE
31,"Bryum marratii",1993,0,0,0,NA,TRUE
32,"Bryum marratii",1994,0,0,0,NA,TRUE
33,"Bryum marratii",1995,0,0,0,NA,TRUE
34,"Bryum marratii",1996,0,0,0,NA,TRUE
35,"Bryum marratii",1997,0,0,0,NA,TRUE
36,"Bryum marratii",1998,0,0,0,NA,TRUE
37,"Bryum marratii",1999,0,0,0,NA,TRUE
38,"Bryum marratii",2000,0,0,0,NA,TRUE
39,"Bryum marratii",2001,0,0,0,NA,TRUE
40,"Bryum marratii",2002,0,0,0,NA,TRUE
41,"Bryum marratii",2003,0,0,0,NA,TRUE
42,"Bryum marratii",2004,0,0,0,NA,TRUE
43,"Bryum marratii",2005,0.776675366431021,0.776688849215724,0,NA,TRUE
44,"Bryum marratii",2006,0.776675366431021,0.776688849215724,0,NA,TRUE
45,"Bryum marratii",2007,0.776675366431021,0.776688849215724,0,NA,TRUE
46,"Bryum marratii",2008,0.776675366431021,0.776688849215724,0,NA,TRUE
47,"Bryum marratii",2009,0.776675366431021,0.776688849215724,0,NA,TRUE
48,"Bryum marratii",2010,0.776675366431021,0.776688849215724,0,NA,TRUE
49,"Bryum marratii",2011,0.776675366431021,0.776688849215724,0,NA,TRUE
50,"Bryum marratii",2012,0.776675366431021,0.776688849215724,0,NA,TRUE
51,"Bryum marratii",2013,0.776675366431021,0.776688849215724,0,NA,TRUE
52,"Bryum marratii",2014,0.776675366431021,0.776688849215724,0,NA,TRUE
53,"Bryum marratii",2015,0.776675366431021,0.776688849215724,0,NA,TRUE
54,"Bryum marratii",2016,0.776675366431021,0.776688849215724,0,NA,TRUE
55,"Bryum marratii",2017,0.776675366431021,0.776688849215724,0,NA,TRUE
56,"Bryum marratii",2018,0.776675366431021,0.776688849215724,0,NA,TRUE
57,"Bryum marratii",2019,0.776675366431021,0.776688849215724,0,NA,TRUE
58,"Bryum marratii",2020,0.776675366431021,0.776688849215724,0,NA,TRUE
59,"Bryum marratii",2021,0.776675366431021,0.776688849215724,0,NA,TRUE
60,"Bryum marratii",2022,0.776675366431021,0.776688849215724,0,NA,TRUE
61,"Bryum marratii",2023,0.776675366431021,0.776688849215724,0,NA,TRUE
1,"Bryum rubens",1876,0,0,0,NA,TRUE
2,"Bryum rubens",1900,0,0,0,NA,TRUE
3,"Bryum rubens",1919,0,0,0,NA,TRUE
4,"Bryum rubens",1925,0,0,0,NA,TRUE
5,"Bryum rubens",1927,0,0,0,NA,TRUE
6,"Bryum rubens",1931,0,0,0,NA,TRUE
7,"Bryum rubens",1937,0,0,0,NA,TRUE
8,"Bryum rubens",1938,0,0,0,NA,TRUE
9,"Bryum rubens",1941,0,0,0,NA,TRUE
10,"Bryum rubens",1955,0,0,0,NA,TRUE
11,"Bryum rubens",1960,0,0,0,NA,TRUE
12,"Bryum rubens",1970,0,0,0,NA,TRUE
13,"Bryum rubens",1972,0,0,0,NA,TRUE
14,"Bryum rubens",1976,0,0,0,NA,TRUE
15,"Bryum rubens",1977,0,0,0,NA,TRUE
16,"Bryum rubens",1978,0,0,0,NA,TRUE
17,"Bryum rubens",1979,0,0,0,NA,TRUE
18,"Bryum rubens",1980,0,0,0,NA,TRUE
19,"Bryum rubens",1981,0,0,0,NA,TRUE
20,"Bryum rubens",1982,0,0,0,NA,TRUE
21,"Bryum rubens",1983,0,0,0,NA,TRUE
22,"Bryum rubens",1984,0,0,0,NA,TRUE
23,"Bryum rubens",1985,0,0,0,NA,TRUE
24,"Bryum rubens",1986,0,0,0,NA,TRUE
25,"Bryum rubens",1987,0,0,0,NA,TRUE
26,"Bryum rubens",1988,0,0,0,NA,TRUE
27,"Bryum rubens",1989,0,0,0,NA,TRUE
28,"Bryum rubens",1990,0,0,0,NA,TRUE
29,"Bryum rubens",1991,0,0,0,NA,TRUE
30,"Bryum rubens",1992,0,0,0,NA,TRUE
31,"Bryum rubens",1993,0,0,0,NA,TRUE
32,"Bryum rubens",1994,0,0,0,NA,TRUE
33,"Bryum rubens",1995,0,0,0,NA,TRUE
34,"Bryum rubens",1996,0,0,0,NA,TRUE
35,"Bryum rubens",1997,0,0,0,NA,TRUE
36,"Bryum rubens",1998,0,0,0,NA,TRUE
37,"Bryum rubens",1999,0,0,0,NA,TRUE
38,"Bryum rubens",2000,0,0,0,NA,TRUE
39,"Bryum rubens",2001,0,0,0,NA,TRUE
40,"Bryum rubens",2002,0,0,0,NA,TRUE
41,"Bryum rubens",2003,0,0,0,NA,TRUE
42,"Bryum rubens",2004,0,0,0,NA,TRUE
43,"Bryum rubens",2005,0,0,0,NA,TRUE
44,"Bryum rubens",2006,0,0,0,NA,TRUE
45,"Bryum rubens",2007,0,0,0,NA,TRUE
46,"Bryum rubens",2008,0,0,0,NA,TRUE
47,"Bryum rubens",2009,0,0,0,NA,TRUE
48,"Bryum rubens",2010,0,0,0,NA,TRUE
49,"Bryum rubens",2011,0,0,0,NA,TRUE
50,"Bryum rubens",2012,0,0,0,NA,TRUE
51,"Bryum rubens",2013,0,0,0,NA,TRUE
52,"Bryum rubens",2014,0,0,0,NA,TRUE
53,"Bryum rubens",2015,0,0,0,NA,TRUE
54,"Bryum rubens",2016,0,0,0,NA,TRUE
55,"Bryum rubens",2017,0,0,0,NA,TRUE
56,"Bryum rubens",2018,0,0,0,NA,TRUE
57,"Bryum rubens",2019,0,0,0,NA,TRUE
58,"Bryum rubens",2020,0,0,0,NA,TRUE
59,"Bryum rubens",2021,0,0,0,NA,TRUE
60,"Bryum rubens",2022,0,0,0,NA,TRUE
61,"Bryum rubens",2023,0,0,0,NA,TRUE
1,"Bryum warneum",1876,0,0,0,NA,TRUE
2,"Bryum warneum",1900,0,0,0,NA,TRUE
3,"Bryum warneum",1919,0,0,0,NA,TRUE
4,"Bryum warneum",1925,0,0,0,NA,TRUE
5,"Bryum warneum",1927,0,0,0,NA,TRUE
6,"Bryum warneum",1931,0,0,0,NA,TRUE
7,"Bryum warneum",1937,0,0,0,NA,TRUE
8,"Bryum warneum",1938,0,0,0,NA,TRUE
9,"Bryum warneum",1941,0,0,0,NA,TRUE
10,"Bryum warneum",1955,0,0,0,NA,TRUE
11,"Bryum warneum",1960,0,0,0,NA,TRUE
12,"Bryum warneum",1970,0,0,0,NA,TRUE
13,"Bryum warneum",1972,0,0,0,NA,TRUE
14,"Bryum warneum",1976,0,0,0,NA,TRUE
15,"Bryum warneum",1977,0,0,0,NA,TRUE
16,"Bryum warneum",1978,0,0,0,NA,TRUE
17,"Bryum warneum",1979,0,0,0,NA,TRUE
18,"Bryum warneum",1980,0,0,0,NA,TRUE
19,"Bryum warneum",1981,0,0,0,NA,TRUE
20,"Bryum warneum",1982,0,0,0,NA,TRUE
21,"Bryum warneum",1983,0,0,0,NA,TRUE
22,"Bryum warneum",1984,0.414665934159123,0.41552836813996,0,NA,TRUE
23,"Bryum warneum",1985,0.414665934159123,0.41552836813996,0,NA,TRUE
24,"Bryum warneum",1986,0.414665934159123,0.41552836813996,0,NA,TRUE
25,"Bryum warneum",1987,0.414665934159123,0.41552836813996,0,NA,TRUE
26,"Bryum warneum",1988,0.414665934159123,0.41552836813996,0,NA,TRUE
27,"Bryum warneum",1989,0.414665934159123,0.41552836813996,0,NA,TRUE
28,"Bryum warneum",1990,0.414665934159123,0.41552836813996,0,NA,TRUE
29,"Bryum warneum",1991,0.414665934159123,0.41552836813996,0,NA,TRUE
30,"Bryum warneum",1992,0.414665934159123,0.41552836813996,0,NA,TRUE
31,"Bryum warneum",1993,0.414665934159123,0.41552836813996,0,NA,TRUE
32,"Bryum warneum",1994,0.414665934159123,0.41552836813996,0,NA,TRUE
33,"Bryum warneum",1995,0.414665934159123,0.41552836813996,0,NA,TRUE
34,"Bryum warneum",1996,0.414665934159123,0.41552836813996,0,NA,TRUE
35,"Bryum warneum",1997,0.414665934159123,0.41552836813996,0,NA,TRUE
36,"Bryum warneum",1998,0.414665934159123,0.41552836813996,0,NA,TRUE
37,"Bryum warneum",1999,0.414665934159123,0.41552836813996,0,NA,TRUE
38,"Bryum warneum",2000,0.414665934159123,0.41552836813996,0,NA,TRUE
39,"Bryum warneum",2001,0.414665934159123,0.41552836813996,0,NA,TRUE
40,"Bryum warneum",2002,0.414665934159123,0.41552836813996,0,NA,TRUE
41,"Bryum warneum",2003,0.414665934159123,0.41552836813996,0,NA,TRUE
42,"Bryum warneum",2004,0.414665934159123,0.41552836813996,0,NA,TRUE
43,"Bryum warneum",2005,0.414665934159123,0.41552836813996,0,NA,TRUE
44,"Bryum warneum",2006,0.414665934159123,0.41552836813996,0,NA,TRUE
45,"Bryum warneum",2007,0.414665934159123,0.41552836813996,0,NA,TRUE
46,"Bryum warneum",2008,0.414665934159123,0.41552836813996,0,NA,TRUE
47,"Bryum warneum",2009,0.414665934159123,0.41552836813996,0,NA,TRUE
48,"Bryum warneum",2010,0.414665934159123,0.41552836813996,0,NA,TRUE
49,"Bryum warneum",2011,0.414665934159123,0.41552836813996,0,NA,TRUE
50,"Bryum warneum",2012,0.414665934159123,0.41552836813996,0,NA,TRUE
51,"Bryum warneum",2013,0.414665934159123,0.41552836813996,0,NA,TRUE
52,"Bryum warneum",2014,0.414665934159123,0.41552836813996,0,NA,TRUE
53,"Bryum warneum",2015,0.414665934159123,0.41552836813996,0,NA,TRUE
54,"Bryum warneum",2016,0.414665934159123,0.41552836813996,0,NA,TRUE
55,"Bryum warneum",2017,0.414665934159123,0.41552836813996,0,NA,TRUE
56,"Bryum warneum",2018,0.414665934159123,0.41552836813996,0,NA,TRUE
57,"Bryum warneum",2019,0.414665934159123,0.41552836813996,0,NA,TRUE
58,"Bryum warneum",2020,0.414665934159123,0.41552836813996,0,NA,TRUE
