"SPECIES","YEAR","SPI","SPI_SOUTH","SPI_NORTH","SELECTED_PROTECTED_AREA_TYPE","UNION"
"Mustela nivalis",1983,0.00272585637122358,0.0130685196440967,8.2949471690892e-05,NA,TRUE
"Mustela nivalis",1984,0.00274857206562661,0.0130685196440967,0.000111441236954597,NA,TRUE
"Mustela nivalis",1985,0.00300181405917301,0.0143128213611495,0.000111441236954597,NA,TRUE
"Mustela nivalis",1986,0.00300181405917301,0.0143128213611495,0.000111441236954597,NA,TRUE
"Mustela nivalis",1987,0.00300418126611337,0.0143244526061071,0.000111441236954597,NA,TRUE
"Mustela nivalis",1988,0.003008108738105,0.0143437501960306,0.000111441236954597,NA,TRUE
"Mustela nivalis",1989,0.00301815364593382,0.0143931057388615,0.000111441236954597,NA,TRUE
"Mustela nivalis",1990,0.00303054036444062,0.0144539677423973,0.000111441236954597,NA,TRUE
"Mustela nivalis",1991,0.0032088754894638,0.0145532238655354,0.000309785501890653,NA,TRUE
"Mustela nivalis",1992,0.00324186810154873,0.0147153326978519,0.000309785501890653,NA,TRUE
"Mustela nivalis",1993,0.00362605021798407,0.0148007051527098,0.000769862956566706,NA,TRUE
"Mustela nivalis",1994,0.00364483914233541,0.014893024323415,0.000769862956566706,NA,TRUE
"Mustela nivalis",1995,0.00376899873887855,0.0148945657149258,0.000925199966138827,NA,TRUE
"Mustela nivalis",1996,0.00392681405064577,0.0154934998523792,0.000970252848615087,NA,TRUE
"Mustela nivalis",1997,0.00393083158457633,0.0155132399606372,0.000970252848615087,NA,TRUE
"Mustela nivalis",1998,0.00398607834936375,0.0157089909852329,0.00098957780086282,NA,TRUE
"Mustela nivalis",1999,0.00398953530438636,0.0157259766952504,0.00098957780086282,NA,TRUE
"Mustela nivalis",2000,0.00417854523465361,0.0166546748841415,0.00098957780086282,NA,TRUE
"Mustela nivalis",2001,0.00455743356789355,0.0177698098683062,0.00120188973251905,NA,TRUE
"Mustela nivalis",2002,0.00721953939238918,0.0180789626369071,0.0044619888510183,NA,TRUE
"Mustela nivalis",2003,0.0189801471306049,0.0192841017494686,0.0189054062221723,NA,TRUE
"Mustela nivalis",2004,0.0210735750676602,0.0208012200050337,0.0211444676101332,NA,TRUE
"Mustela nivalis",2005,0.0237264901796033,0.0266804938340873,0.0229801571316523,NA,TRUE
"Mustela nivalis",2006,0.0237278281916355,0.0266870681414038,0.0229801571316523,NA,TRUE
"Mustela nivalis",2007,0.0328360138825468,0.0295136063370553,0.0336923935970015,NA,TRUE
"Mustela nivalis",2008,0.0555252961409632,0.0438789738446342,0.0584872590487809,NA,TRUE
"Mustela nivalis",2009,0.0735451083636913,0.0465214468338253,0.0804145392559855,NA,TRUE
"Mustela nivalis",2010,0.0735667841337607,0.0465772708538402,0.0804274763532694,NA,TRUE
"Mustela nivalis",2011,0.0757509063862211,0.0466189568531475,0.0831563286402345,NA,TRUE
"Mustela nivalis",2012,0.0778861178753962,0.0528853669624685,0.0842412792079864,NA,TRUE
"Mustela nivalis",2013,0.0957745628867338,0.0538735427371102,0.106426084524264,NA,TRUE
"Mustela nivalis",2014,0.0963048882628678,0.0556264858425627,0.106648426174569,NA,TRUE
"Mustela nivalis",2015,0.0963587122612041,0.0558909494594191,0.106648426174569,NA,TRUE
"Mustela nivalis",2016,0.0980663843923582,0.0565337439481673,0.108626231964749,NA,TRUE
"Mustela nivalis",2017,0.0985325900586833,0.0587806788114594,0.10863740305247,NA,TRUE
"Mustela nivalis",2018,0.10582238593459,0.0589465548942923,0.117740513737033,NA,TRUE
"Mustela nivalis",2019,0.107113992696987,0.062224564664001,0.118523761489064,NA,TRUE
"Mustela nivalis",2020,0.163142615358149,0.0687033163625294,0.187182789468926,NA,TRUE
"Mustela nivalis",2021,0.168411395023013,0.0688754059692491,0.193747367140334,NA,TRUE
"Mustela nivalis",2022,0.169111303037398,0.0723143961893095,0.193747367140334,NA,TRUE
"Mustela nivalis",2023,0.170106469478801,0.0767819155178073,0.193870513816837,NA,TRUE
"Myodes gapperi",1876,1.35668150930058e-06,5.31143052574873e-06,0,NA,TRUE
"Myodes gapperi",1900,7.81321297895374e-06,3.05888579125585e-05,0,NA,TRUE
"Myodes gapperi",1919,7.81475662804021e-06,3.0594901324238e-05,0,NA,TRUE
"Myodes gapperi",1925,9.16512520606176e-06,3.0594901324238e-05,1.81180934742224e-06,NA,TRUE
"Myodes gapperi",1927,9.16512520606176e-06,3.05949013242381e-05,1.81180934742224e-06,NA,TRUE
"Myodes gapperi",1931,9.16512520606182e-06,3.05949013242381e-05,1.81180934742224e-06,NA,TRUE
"Myodes gapperi",1937,9.56724945907348e-06,3.21692244191923e-05,1.81180934742224e-06,NA,TRUE
"Myodes gapperi",1938,0.000268324802707944,0.00104520932091365,1.81180934742224e-06,NA,TRUE
"Myodes gapperi",1941,0.000335838891831088,0.00104520932091365,9.23964539747591e-05,NA,TRUE
"Myodes gapperi",1955,0.000339592440831366,0.00105990452727069,9.23964539747591e-05,NA,TRUE
"Myodes gapperi",1960,0.000346772109179268,0.00108801304748445,9.23964539747591e-05,NA,TRUE
"Myodes gapperi",1970,0.000897260662076449,0.00324318482795689,9.23964539747591e-05,NA,TRUE
"Myodes gapperi",1972,0.000897260662076453,0.00324318482795688,9.23964539747591e-05,NA,TRUE
"Myodes gapperi",1976,0.000897336307225144,0.00324348097996393,9.23964539747591e-05,NA,TRUE
"Myodes gapperi",1977,0.000897336307225143,0.00324348097996393,9.23964539747591e-05,NA,TRUE
"Myodes gapperi",1978,0.000951362704871469,0.00345499521944291,9.23964539747591e-05,NA,TRUE
"Myodes gapperi",1979,0.00100052537264336,0.00364746787609871,9.23964539747591e-05,NA,TRUE
"Myodes gapperi",1980,0.00100694585444491,0.00367260416843922,9.23964539747591e-05,NA,TRUE
"Myodes gapperi",1981,0.00335114176455315,0.0128501698903331,9.23964539747591e-05,NA,TRUE
"Myodes gapperi",1982,0.00336424548836462,0.0129014711855716,9.23964539747591e-05,NA,TRUE
"Myodes gapperi",1983,0.0036140882724063,0.0138796098133186,9.23964539747591e-05,NA,TRUE
"Myodes gapperi",1984,0.00365487588392339,0.0139468347043962,0.000124083159602575,NA,TRUE
"Myodes gapperi",1985,0.00391835058888224,0.0149783425277781,0.000124083159602575,NA,TRUE
"Myodes gapperi",1986,0.00391871127854916,0.0149797546337839,0.000124083159602575,NA,TRUE
"Myodes gapperi",1987,0.00403262529053205,0.0154257298729307,0.000124083159602575,NA,TRUE
"Myodes gapperi",1988,0.00404632123087078,0.0154793497056588,0.000124083159602575,NA,TRUE
"Myodes gapperi",1989,0.00405676450933164,0.0155202353133903,0.000124083159602575,NA,TRUE
"Myodes gapperi",1990,0.00406983804648366,0.0155714184273583,0.000124083159602575,NA,TRUE
"Myodes gapperi",1991,0.00425838380512534,0.015665926652646,0.000344668873559337,NA,TRUE
"Myodes gapperi",1992,0.00429122466729624,0.015794499170684,0.000344668873559337,NA,TRUE
"Myodes gapperi",1993,0.00473907058146113,0.0160548153951694,0.000856337380561342,NA,TRUE
"Myodes gapperi",1994,0.00480150981696791,0.0162992660338798,0.000856337380561342,NA,TRUE
"Myodes gapperi",1995,0.00493572226988297,0.0163206223028424,0.00102909319566605,NA,TRUE
"Myodes gapperi",1996,0.00508494059716905,0.0167586123748026,0.0010791981092114,NA,TRUE
"Myodes gapperi",1997,0.00508952642281909,0.0167765659579954,0.0010791981092114,NA,TRUE
"Myodes gapperi",1998,0.00524773866201636,0.0173950737209686,0.00107950509900854,NA,TRUE
"Myodes gapperi",1999,0.00525224764886296,0.0174127264789638,0.00107950509900854,NA,TRUE
"Myodes gapperi",2000,0.0054517706218704,0.0181938622150231,0.00107950509900854,NA,TRUE
"Myodes gapperi",2001,0.00559652480082566,0.0187605772175377,0.00107950509900854,NA,TRUE
"Myodes gapperi",2002,0.00567118722062403,0.019051641449544,0.00107993018775278,NA,TRUE
"Myodes gapperi",2003,0.0179308865397426,0.0200722352410929,0.0171791812289453,NA,TRUE
"Myodes gapperi",2004,0.0192965951274418,0.0213378586427724,0.0185784999222544,NA,TRUE
"Myodes gapperi",2005,0.0222254667390142,0.0268848114228654,0.0206172401736104,NA,TRUE
"Myodes gapperi",2006,0.0222285941425908,0.0268970552596311,0.0206172401736104,NA,TRUE
"Myodes gapperi",2007,0.0317006892646844,0.0292490539015972,0.0325306994791591,NA,TRUE
"Myodes gapperi",2008,0.0550391740750691,0.0411886807770716,0.0597561362798661,NA,TRUE
"Myodes gapperi",2009,0.0695195675309447,0.0441542285757307,0.0781683703742792,NA,TRUE
"Myodes gapperi",2010,0.0695506856635405,0.0442340741074525,0.0781827581804596,NA,TRUE
"Myodes gapperi",2011,0.0718296858759272,0.0443009362875193,0.0812176118990524,NA,TRUE
"Myodes gapperi",2012,0.0740511906627225,0.0494982789066607,0.0824242240270738,NA,TRUE
"Myodes gapperi",2013,0.0926566186578366,0.0503412965595911,0.107098489491468,NA,TRUE
"Myodes gapperi",2014,0.0932288729182116,0.0518752270597177,0.1073457635515,NA,TRUE
"Myodes gapperi",2015,0.0932887803188408,0.0521097655230497,0.1073457635515,NA,TRUE
"Myodes gapperi",2016,0.0951522228638943,0.0529869508264904,0.109545351739405,NA,TRUE
"Myodes gapperi",2017,0.0956369323448674,0.0548483448996357,0.109557775503517,NA,TRUE
"Myodes gapperi",2018,0.0999412661838932,0.0552239743794206,0.115206492923297,NA,TRUE
"Myodes gapperi",2019,0.101288221006256,0.0579555894735319,0.116077570615603,NA,TRUE
"Myodes gapperi",2020,0.15529992322146,0.0632649758747321,0.186726285464237,NA,TRUE
"Myodes gapperi",2021,0.160777884746248,0.0634084237896167,0.194026985854737,NA,TRUE
"Myodes gapperi",2022,0.161505550388209,0.0662572467843652,0.194026985854737,NA,TRUE
"Myodes gapperi",2023,0.162945276974732,0.0715440376707598,0.194163941655131,NA,TRUE
"Myotis leibii",1876,2.85886815358329e-05,2.85886815358329e-05,NA,NA,TRUE
"Myotis leibii",1900,0.000143673114591328,0.000143673114591328,NA,NA,TRUE
"Myotis leibii",1919,0.000143673114591329,0.000143673114591327,NA,NA,TRUE
"Myotis leibii",1925,0.000143673114591327,0.000143673114591327,NA,NA,TRUE
"Myotis leibii",1927,0.000143673114591327,0.000143673114591328,NA,NA,TRUE
"Myotis leibii",1931,0.000143673114591328,0.000143673114591328,NA,NA,TRUE
"Myotis leibii",1937,0.000152146881019011,0.000152146881019007,NA,NA,TRUE
"Myotis leibii",1938,0.00560481741136108,0.00560481741136108,NA,NA,TRUE
"Myotis leibii",1941,0.00560481741136108,0.00560481741136108,NA,NA,TRUE
"Myotis leibii",1955,0.00568391410152925,0.00568391410152924,NA,NA,TRUE
"Myotis leibii",1960,0.00583520771799261,0.00583520771799265,NA,NA,TRUE
"Myotis leibii",1970,0.0138674033520723,0.0138674033520724,NA,NA,TRUE
"Myotis leibii",1972,0.0138674033520723,0.0138674033520724,NA,NA,TRUE
"Myotis leibii",1976,0.0138689973850497,0.0138689973850499,NA,NA,TRUE
"Myotis leibii",1977,0.0138689973850497,0.0138689973850499,NA,NA,TRUE
"Myotis leibii",1978,0.0145543435038008,0.0145543435038008,NA,NA,TRUE
"Myotis leibii",1979,0.0155903241990456,0.0155903241990457,NA,NA,TRUE
"Myotis leibii",1980,0.0156570164567713,0.0156570164567714,NA,NA,TRUE
"Myotis leibii",1981,0.0365070743440902,0.0365070743440902,NA,NA,TRUE
"Myotis leibii",1982,0.0367832026709024,0.0367832026709024,NA,NA,TRUE
"Myotis leibii",1983,0.0369854876367233,0.0369854876367235,NA,NA,TRUE
"Myotis leibii",1984,0.0369854876367234,0.0369854876367235,NA,NA,TRUE
"Myotis leibii",1985,0.0371464858445057,0.0371464858445058,NA,NA,TRUE
"Myotis leibii",1986,0.0371480039015729,0.037148003901573,NA,NA,TRUE
"Myotis leibii",1987,0.0372339340945574,0.0372339340945576,NA,NA,TRUE
"Myotis leibii",1988,0.0373167285164811,0.0373167285164812,NA,NA,TRUE
"Myotis leibii",1989,0.0373539250547419,0.0373539250547421,NA,NA,TRUE
"Myotis leibii",1990,0.0375909896163234,0.0375909896163235,NA,NA,TRUE
"Myotis leibii",1991,0.0375965655413662,0.0375965655413663,NA,NA,TRUE
"Myotis leibii",1992,0.038010152685528,0.038010152685528,NA,NA,TRUE
"Myotis leibii",1993,0.0381976622285888,0.0381976622285891,NA,NA,TRUE
"Myotis leibii",1994,0.0382745895149206,0.0382745895149208,NA,NA,TRUE
"Myotis leibii",1995,0.0382831991917693,0.0382831991917695,NA,NA,TRUE
"Myotis leibii",1996,0.0383119657437473,0.0383119657437475,NA,NA,TRUE
"Myotis leibii",1997,0.0383695636829001,0.0383695636829003,NA,NA,TRUE
"Myotis leibii",1998,0.0384098466976491,0.0384098466976492,NA,NA,TRUE
"Myotis leibii",1999,0.0385048623574831,0.0385048623573985,NA,NA,TRUE
"Myotis leibii",2000,0.038803897166065,0.0388038971659804,NA,NA,TRUE
"Myotis leibii",2001,0.0388136416743328,0.0388136416743329,NA,NA,TRUE
"Myotis leibii",2002,0.0393765252251385,0.0393765252250539,NA,NA,TRUE
"Myotis leibii",2003,0.0401371793364712,0.0401371793363866,NA,NA,TRUE
"Myotis leibii",2004,0.0403149954613508,0.0403149954610433,NA,NA,TRUE
"Myotis leibii",2005,0.0480546022053598,0.0480546022049081,NA,NA,TRUE
"Myotis leibii",2006,0.0481017086710767,0.0481017086709651,NA,NA,TRUE
"Myotis leibii",2007,0.0494756497719093,0.0494756497716924,NA,NA,TRUE
"Myotis leibii",2008,0.0565963371801802,0.0565963371788781,NA,NA,TRUE
"Myotis leibii",2009,0.0587248466810467,0.0587248466805947,NA,NA,TRUE
"Myotis leibii",2010,0.0588848001409106,0.058884800140574,NA,NA,TRUE
"Myotis leibii",2011,0.0591034289064143,0.0591034289062174,NA,NA,TRUE
"Myotis leibii",2012,0.0608565728814082,0.0608565728808742,NA,NA,TRUE
"Myotis leibii",2013,0.0611729090163148,0.0611729090160443,NA,NA,TRUE
"Myotis leibii",2014,0.0619855053623416,0.0619855053617784,NA,NA,TRUE
"Myotis leibii",2015,0.0623211389359898,0.0623211389350252,NA,NA,TRUE
"Myotis leibii",2016,0.0625660162647437,0.0625660162635596,NA,NA,TRUE
"Myotis leibii",2017,0.0626761387797783,0.0626761387791154,NA,NA,TRUE
"Myotis leibii",2018,0.0627683162823458,0.0627683162817263,NA,NA,TRUE
"Myotis leibii",2019,0.0629237132346464,0.0629237132342929,NA,NA,TRUE
"Myotis leibii",2020,0.0638775881174883,0.0638775881171538,NA,NA,TRUE
"Myotis leibii",2021,0.0645669432212916,0.0645669432204974,NA,NA,TRUE
"Myotis leibii",2022,0.0665196542058589,0.0665196542055166,NA,NA,TRUE
"Myotis leibii",2023,0.0672834377813606,0.06728343778027,NA,NA,TRUE
"Myotis lucifugus",1876,1.95592802213166e-06,5.25774989564863e-06,0,NA,TRUE
"Myotis lucifugus",1900,1.12643108672971e-05,3.02797079529228e-05,0,NA,TRUE
"Myotis lucifugus",1919,1.1266536339462e-05,3.02856902671543e-05,0,NA,TRUE
"Myotis lucifugus",1925,1.32133627356962e-05,3.02856902671543e-05,3.09422309966734e-06,NA,TRUE
"Myotis lucifugus",1927,1.32133627356962e-05,3.02856902671544e-05,3.09422309966734e-06,NA,TRUE
"Myotis lucifugus",1931,1.32133627356963e-05,3.02856902671544e-05,3.09422309966734e-06,NA,TRUE
"Myotis lucifugus",1937,1.37931053582489e-05,3.18441022734947e-05,3.09422309966734e-06,NA,TRUE
"Myotis lucifugus",1938,0.00038684392522135,0.00103464578363047,3.09422309966734e-06,NA,TRUE
"Myotis lucifugus",1941,0.000484022772030458,0.00103464578363047,0.00015754714873155,NA,TRUE
"Myotis lucifugus",1955,0.000489434264426981,0.00104919247106538,0.00015754714873155,NA,TRUE
"Myotis lucifugus",1960,0.00049978519381977,0.0010770169090401,0.00015754714873155,NA,TRUE
"Myotis lucifugus",1970,0.00129342465795378,0.00321040717827178,0.00015754714873155,NA,TRUE
"Myotis lucifugus",1972,0.00129342465795378,0.00321040717827177,0.00015754714873155,NA,TRUE
"Myotis lucifugus",1976,0.00129353371558083,0.0032107003371819,0.00015754714873155,NA,TRUE
"Myotis lucifugus",1977,0.00129353371558083,0.00321070033718191,0.00015754714873155,NA,TRUE
"Myotis lucifugus",1978,0.00138969887397681,0.00346920287193796,0.00015754714873155,NA,TRUE
"Myotis lucifugus",1979,0.00146057670266146,0.00365973027997848,0.00015754714873155,NA,TRUE
"Myotis lucifugus",1980,0.00146983311281838,0.0036846125297269,0.00015754714873155,NA,TRUE
"Myotis lucifugus",1981,0.00484946085780836,0.0127694240475795,0.00015754714873155,NA,TRUE
"Myotis lucifugus",1982,0.00486835249964359,0.0128202068610388,0.00015754714873155,NA,TRUE
"Myotis lucifugus",1983,0.00518699523585997,0.0136767536225424,0.00015754714873155,NA,TRUE
"Myotis lucifugus",1984,0.00524579874459954,0.0137432990975795,0.000211661976567376,NA,TRUE
"Myotis lucifugus",1985,0.00562565028311427,0.0147643818595163,0.000211661976567376,NA,TRUE
"Myotis lucifugus",1986,0.00562617028958444,0.0147657796941674,0.000211661976567376,NA,TRUE
"Myotis lucifugus",1987,0.00579289909157867,0.015213965072856,0.000211661976567376,NA,TRUE
"Myotis lucifugus",1988,0.00581307076759213,0.0152681887591342,0.000211661976567376,NA,TRUE
"Myotis lucifugus",1989,0.00582812684440474,0.015308661151469,0.000211661976567376,NA,TRUE
"Myotis lucifugus",1990,0.00584697496560212,0.0153593269766617,0.000211661976567376,NA,TRUE
"Myotis lucifugus",1991,0.00611880142618228,0.0154528800429238,0.000588380149341004,NA,TRUE
"Myotis lucifugus",1992,0.00616831152394696,0.0155859686373968,0.000588380149341004,NA,TRUE
"Myotis lucifugus",1993,0.00681410900338622,0.0158440247140282,0.00146221200989811,NA,TRUE
"Myotis lucifugus",1994,0.00690412766257046,0.0160860047820966,0.00146221200989811,NA,TRUE
"Myotis lucifugus",1995,0.00709762178462798,0.01610714521124,0.00175724587149726,NA,TRUE
"Myotis lucifugus",1996,0.00733416745499772,0.0165982814849672,0.00184281547226244,NA,TRUE
"Myotis lucifugus",1997,0.00734077884081822,0.016616053618049,0.00184281547226244,NA,TRUE
"Myotis lucifugus",1998,0.00743402551418097,0.0168046329059065,0.00187951963762891,NA,TRUE
"Myotis lucifugus",1999,0.00744052612146998,0.0168221072540854,0.00187951963762891,NA,TRUE
"Myotis lucifugus",2000,0.00772581503308305,0.0175889952623368,0.00187951963762891,NA,TRUE
"Myotis lucifugus",2001,0.00850234396081448,0.0190642242388287,0.00228276680475703,NA,TRUE
"Myotis lucifugus",2002,0.00860998478740299,0.0193523467941439,0.00228349277495758,NA,TRUE
"Myotis lucifugus",2003,0.0262458846237636,0.0203626258280469,0.0297160873217279,NA,TRUE
"Myotis lucifugus",2004,0.0282150232818727,0.0216153642483781,0.0321062232249716,NA,TRUE
"Myotis lucifugus",2005,0.0324576586340547,0.027152160468214,0.0355927752689611,NA,TRUE
"Myotis lucifugus",2006,0.0324621674124494,0.027164280561103,0.0355927752689611,NA,TRUE
"Myotis lucifugus",2007,0.0461180889757888,0.0294925084376341,0.0559386831723047,NA,TRUE
"Myotis lucifugus",2008,0.0568266740317278,0.041311465996073,0.0659767837753631,NA,TRUE
"Myotis lucifugus",2009,0.0645162933337602,0.0442470421188088,0.0764627326266525,NA,TRUE
"Myotis lucifugus",2010,0.0645611563522138,0.0443260806817729,0.0764873042453548,NA,TRUE
"Myotis lucifugus",2011,0.0678465320115042,0.0443915697228461,0.0816702534354715,NA,TRUE
"Myotis lucifugus",2012,0.0710492759377361,0.049536384755433,0.0837309159686936,NA,TRUE
"Myotis lucifugus",2013,0.0713603671490392,0.0503708823448674,0.0837319505773465,NA,TRUE
"Myotis lucifugus",2014,0.0721849912131405,0.051888248114468,0.0841542473362737,NA,TRUE
"Myotis lucifugus",2015,0.0722713597257941,0.052120416186707,0.0841542473362737,NA,TRUE
"Myotis lucifugus",2016,0.0727201312994537,0.0529887361083321,0.0843541089343625,NA,TRUE
"Myotis lucifugus",2017,0.073418916041162,0.0548312612660349,0.0843753263451887,NA,TRUE
"Myotis lucifugus",2018,0.0796244750575483,0.0552030944000038,0.0940222543656994,NA,TRUE
"Myotis lucifugus",2019,0.0815663801126426,0.0579071020869692,0.0955098883140243,NA,TRUE
"Myotis lucifugus",2020,0.127970627446038,0.0643575813346435,0.165520586919077,NA,TRUE
"Myotis lucifugus",2021,0.135868205812111,0.0644995796502297,0.177988785614919,NA,TRUE
"Myotis lucifugus",2022,0.136917281523893,0.0673196106627316,0.177988785614919,NA,TRUE
"Myotis lucifugus",2023,0.138992935651454,0.0725529699425222,0.178222679904579,NA,TRUE
"Myotis septentrionalis",1876,2.45263605637108e-06,5.25774989564863e-06,0,NA,TRUE
"Myotis septentrionalis",1900,1.4124883262931e-05,3.02797079529228e-05,0,NA,TRUE
"Myotis septentrionalis",1919,1.41276738938809e-05,3.02856902671543e-05,0,NA,TRUE
"Myotis septentrionalis",1925,1.6568896965932e-05,3.02856902671543e-05,4.56293571094231e-06,NA,TRUE
"Myotis septentrionalis",1927,1.6568896965932e-05,3.02856902671544e-05,4.56293571094231e-06,NA,TRUE
"Myotis septentrionalis",1931,1.65688969659321e-05,3.02856902671544e-05,4.56293571094231e-06,NA,TRUE
"Myotis septentrionalis",1937,1.7295865260981e-05,3.18441022734947e-05,4.56293571094231e-06,NA,TRUE
"Myotis septentrionalis",1938,0.000485082962384254,0.00103464578363047,4.56293571094231e-06,NA,TRUE
"Myotis septentrionalis",1941,0.000606940382955805,0.00103464578363047,0.00023232892003864,NA,TRUE
"Myotis septentrionalis",1955,0.000613726124159117,0.00104919247106538,0.00023232892003864,NA,TRUE
"Myotis septentrionalis",1960,0.00062670567266931,0.0010770169090401,0.00023232892003864,NA,TRUE
"Myotis septentrionalis",1970,0.0016218899245789,0.00321040717827178,0.00023232892003864,NA,TRUE
"Myotis septentrionalis",1972,0.0016218899245789,0.00321040717827177,0.00023232892003864,NA,TRUE
"Myotis septentrionalis",1976,0.00162202667739663,0.0032107003371819,0.00023232892003864,NA,TRUE
"Myotis septentrionalis",1977,0.00162202667739663,0.00321070033718191,0.00023232892003864,NA,TRUE
"Myotis septentrionalis",1978,0.00174261298332397,0.00346920287193796,0.00023232892003864,NA,TRUE
"Myotis septentrionalis",1979,0.00183149024069861,0.00365973027997848,0.00023232892003864,NA,TRUE
"Myotis septentrionalis",1980,0.00184309731674974,0.0036846125297269,0.00023232892003864,NA,TRUE
"Myotis septentrionalis",1981,0.00608098172286443,0.0127694240475795,0.00023232892003864,NA,TRUE
"Myotis septentrionalis",1982,0.00610467089823533,0.0128202068610388,0.00023232892003864,NA,TRUE
"Myotis septentrionalis",1983,0.00650423297572595,0.0136767536225424,0.00023232892003864,NA,TRUE
"Myotis septentrionalis",1984,0.00657796963890776,0.0137432990975795,0.000312130043768255,NA,TRUE
"Myotis septentrionalis",1985,0.00705428449757721,0.0147643818595163,0.000312130043768255,NA,TRUE
"Myotis septentrionalis",1986,0.00705493655972052,0.0147657796941674,0.000312130043768255,NA,TRUE
"Myotis septentrionalis",1987,0.00726400615061525,0.015213965072856,0.000312130043768255,NA,TRUE
"Myotis septentrionalis",1988,0.00728930042491791,0.0152681887591342,0.000312130043768255,NA,TRUE
"Myotis septentrionalis",1989,0.00730817999330706,0.015308661151469,0.000312130043768255,NA,TRUE
"Myotis septentrionalis",1990,0.00733181459597162,0.0153593269766617,0.000312130043768255,NA,TRUE
"Myotis septentrionalis",1991,0.00767267140192302,0.0154528800429238,0.000867662320576133,NA,TRUE
"Myotis septentrionalis",1992,0.00773475459187587,0.0155859686373968,0.000867662320576133,NA,TRUE
"Myotis septentrionalis",1993,0.00854455237853475,0.0158440247140282,0.00215626966189028,NA,TRUE
"Myotis septentrionalis",1994,0.00865743128142035,0.0160860047820966,0.00215626966189028,NA,TRUE
"Myotis septentrionalis",1995,0.00890006324695502,0.01610714521124,0.00259134512337614,NA,TRUE
"Myotis septentrionalis",1996,0.00919667970398344,0.0165982814849672,0.00271753143073856,NA,TRUE
"Myotis septentrionalis",1997,0.00920497005161509,0.016616053618049,0.00271753143073856,NA,TRUE
"Myotis septentrionalis",1998,0.00932189672306636,0.0168046329059065,0.00277165769813958,NA,TRUE
"Myotis septentrionalis",1999,0.00933004815995204,0.0168221072540854,0.00277165769813958,NA,TRUE
"Myotis septentrionalis",2000,0.00968778620715406,0.0175889952623368,0.00277165769813958,NA,TRUE
"Myotis septentrionalis",2001,0.0106615147009529,0.0190642242388287,0.00336631129613743,NA,TRUE
"Myotis septentrionalis",2002,0.0107964909216734,0.0193523467941439,0.00336738185738865,NA,TRUE
"Myotis septentrionalis",2003,0.0302653325634687,0.0203626258280469,0.0388760887974929,NA,TRUE
"Myotis septentrionalis",2004,0.0327345340975871,0.0216153642483781,0.0424007333094185,NA,TRUE
"Myotis septentrionalis",2005,0.0380525128637281,0.027152160468214,0.047538345221674,NA,TRUE
"Myotis septentrionalis",2006,0.0380581666466567,0.027164280561103,0.047538345221674,NA,TRUE
"Myotis septentrionalis",2007,0.0487154920583415,0.0294925084376341,0.0654550086362459,NA,TRUE
"Myotis septentrionalis",2008,0.0545975950431296,0.041311465996073,0.0661535872829348,NA,TRUE
"Myotis septentrionalis",2009,0.0580466533712923,0.0442470421188088,0.0700407379149876,NA,TRUE
"Myotis septentrionalis",2010,0.0581029093558746,0.0443260806817729,0.0700769727671107,NA,TRUE
"Myotis septentrionalis",2011,0.0622226063536801,0.0443915697228461,0.077720075150428,NA,TRUE
"Myotis septentrionalis",2012,0.0662386872850423,0.049536384755433,0.080758857538825,NA,TRUE
"Myotis septentrionalis",2013,0.0666287801274315,0.0503708823448674,0.0807603832377217,NA,TRUE
"Myotis septentrionalis",2014,0.0676628175202605,0.051888248114468,0.0813831285601681,NA,TRUE
"Myotis septentrionalis",2015,0.0677711193216932,0.052120416186707,0.0813831285601681,NA,TRUE
"Myotis septentrionalis",2016,0.068333856462415,0.0529887361083321,0.0816778570247263,NA,TRUE
"Myotis septentrionalis",2017,0.0692100976296581,0.0548312612660349,0.0817091455512592,NA,TRUE
"Myotis septentrionalis",2018,0.0769915587168302,0.0552030944000038,0.0959351114715619,NA,TRUE
"Myotis septentrionalis",2019,0.0794266106728744,0.0579071020869692,0.0981288699204433,NA,TRUE
"Myotis septentrionalis",2020,0.117610119172391,0.0643575813346435,0.163979136139118,NA,TRUE
"Myotis septentrionalis",2021,0.127513288020654,0.0644995796502297,0.182365524983056,NA,TRUE
"Myotis septentrionalis",2022,0.128828776568823,0.0673196106627316,0.182365524983056,NA,TRUE
"Myotis septentrionalis",2023,0.131431543182378,0.0725529699425222,0.182710440191979,NA,TRUE
"Myoxocephalus quadricornis",1876,0,NA,0,NA,TRUE
"Myoxocephalus quadricornis",1900,0,NA,0,NA,TRUE
"Myoxocephalus quadricornis",1919,0,NA,0,NA,TRUE
"Myoxocephalus quadricornis",1925,0,NA,0,NA,TRUE
"Myoxocephalus quadricornis",1927,0,NA,0,NA,TRUE
"Myoxocephalus quadricornis",1931,0,NA,0,NA,TRUE
"Myoxocephalus quadricornis",1937,0,NA,0,NA,TRUE
"Myoxocephalus quadricornis",1938,0,NA,0,NA,TRUE
"Myoxocephalus quadricornis",1941,2.3889908916508e-06,NA,2.3889908916508e-06,NA,TRUE
"Myoxocephalus quadricornis",1955,2.3889908916508e-06,NA,2.3889908916508e-06,NA,TRUE
"Myoxocephalus quadricornis",1960,2.3889908916508e-06,NA,2.3889908916508e-06,NA,TRUE
"Myoxocephalus quadricornis",1970,2.3889908916508e-06,NA,2.3889908916508e-06,NA,TRUE
